model,brood_year,return_year,system,age_group,observed_returns,predicted_returns
dlm,1995,2000,Nushagak,1_3,925448.81908919,463457.777
dlm,1995,2000,Nushagak,2_2,13338.3822432371,65786.457
dlm,1994,2000,Nushagak,2_3,34268.7231677444,9348.229
dlm,1996,2000,Togiak,1_2,87332,124281.332
dlm,1995,2000,Togiak,1_3,1010256,758451.712
dlm,1995,2000,Togiak,2_2,11282,34633.609
dlm,1994,2000,Togiak,2_3,7578,27082.732
dlm,1997,2001,Kvichak,1_2,159364.714192619,837642.28
dlm,1996,2001,Kvichak,1_3,1651817.78641507,667483.097
dlm,1996,2001,Kvichak,2_2,24302.420013975,3210223.617
dlm,1995,2001,Kvichak,2_3,96801.7625841593,214640.077
dlm,1997,2001,Alagnak,1_2,1871.38703178611,248331.389
dlm,1996,2001,Alagnak,1_3,1167710.21614416,804679.917
dlm,1996,2001,Alagnak,2_2,1162.69608485333,137363.809
dlm,1995,2001,Alagnak,2_3,3421.64847890156,264375.119
dlm,1997,2001,Naknek,1_2,97471.4974381258,-60522.886
dlm,1996,2001,Naknek,1_3,5591154.33758177,1322781.437
dlm,1996,2001,Naknek,2_2,49654.1915278732,608716.073
dlm,1995,2001,Naknek,2_3,172127.945770709,464733.498
dlm,1997,2001,Egegik,1_2,17162.1261780294,499665.736
dlm,1996,2001,Egegik,1_3,1386366.08215562,841095.268
dlm,1996,2001,Egegik,2_2,542540.181669639,1612998.45
dlm,1995,2001,Egegik,2_3,1539472.47498478,1279730.465
dlm,1997,2001,Ugashik,1_2,283827.953786327,152632.889
dlm,1996,2001,Ugashik,1_3,1050833.3022563,940705.958
dlm,1996,2001,Ugashik,2_2,31801.3042183789,199678.544
dlm,1995,2001,Ugashik,2_3,63023.6444618099,-87762.988
dlm,1997,2001,Igushik,1_2,1926.56180904292,163063.612
dlm,1996,2001,Igushik,1_3,800392.988632161,381280.55
dlm,1996,2001,Igushik,2_2,807.341147153337,47354.176
dlm,1995,2001,Igushik,2_3,8446.29844349383,20966.11
dlm,1997,2001,Wood,1_2,204615.171809202,2859033.396
dlm,1996,2001,Wood,1_3,4383745.44721192,2577466.347
dlm,1996,2001,Wood,2_2,2900.44984345796,111857.204
dlm,1995,2001,Wood,2_3,40742.0057361275,109409.84
dlm,1997,2001,Nushagak,1_2,37572.1894059692,95929.977
dlm,1996,2001,Nushagak,1_3,1857241.2856885,1700835.357
dlm,1996,2001,Nushagak,2_2,4811.35786109076,36770.448
dlm,1995,2001,Nushagak,2_3,7198.5385994329,24398.567
dlm,1997,2001,Togiak,1_2,42835,-18572.211
dlm,1996,2001,Togiak,1_3,986642,269612.983
dlm,1996,2001,Togiak,2_2,3850,33886.453
dlm,1995,2001,Togiak,2_3,65753,9227.222
dlm,1998,2002,Kvichak,1_2,375942.275188152,651537.348
dlm,1997,2002,Kvichak,1_3,140515.836672732,1158731.671
dlm,1997,2002,Kvichak,2_2,342016.937402607,3089643.282
