model,brood_year,return_year,system,age_group,observed_returns,predicted_returns
boost_tree,2009,2015,Egegik,2_3,785911.549217683,1842234.4970703125
rand_forest,2010,2016,Egegik,2_3,2345583.7658858,3005113.9353339467
boost_tree,2010,2016,Egegik,2_3,2345583.7658858,2817943.7255859375
rand_forest,2011,2017,Egegik,2_3,3275009.22786268,2522353.1040115687
boost_tree,2011,2017,Egegik,2_3,3275009.22786268,1825382.3852539062
rand_forest,2012,2018,Egegik,2_3,1137566.6002938,2583452.7494003265
boost_tree,2012,2018,Egegik,2_3,1137566.6002938,2910069.2749023438
rand_forest,2013,2019,Egegik,2_3,495688.850694571,1876778.3448422574
boost_tree,2013,2019,Egegik,2_3,495688.850694571,2094943.2373046875
rand_forest,2014,2020,Egegik,2_3,200712.49250396702,1519063.1516557462
boost_tree,2014,2020,Egegik,2_3,200712.49250396702,103151.31187438965
rand_forest,1984,1990,Igushik,2_3,16033.0906515222,48624.132678485985
boost_tree,1984,1990,Igushik,2_3,16033.0906515222,81500.93078613281
rand_forest,1985,1991,Igushik,2_3,41159.6814807239,33406.932883805755
boost_tree,1985,1991,Igushik,2_3,41159.6814807239,0
rand_forest,1986,1992,Igushik,2_3,15520.4950934021,39813.94626959309
boost_tree,1986,1992,Igushik,2_3,15520.4950934021,24087.886810302734
rand_forest,1987,1993,Igushik,2_3,9626.49788143917,42323.52576267876
boost_tree,1987,1993,Igushik,2_3,9626.49788143917,40627.42233276367
rand_forest,1988,1994,Igushik,2_3,21898.1674731482,70110.42109893037
boost_tree,1988,1994,Igushik,2_3,21898.1674731482,63224.64466094971
rand_forest,1989,1995,Igushik,2_3,28293.1452415438,29749.183357566213
boost_tree,1989,1995,Igushik,2_3,28293.1452415438,24473.724365234375
rand_forest,1990,1996,Igushik,2_3,106710.011329751,43731.68047140924
boost_tree,1990,1996,Igushik,2_3,106710.011329751,35521.9841003418
rand_forest,1991,1997,Igushik,2_3,8820.52766679834,30719.349241949014
boost_tree,1991,1997,Igushik,2_3,8820.52766679834,5920.867919921875
rand_forest,1992,1998,Igushik,2_3,9186.65914115653,22760.491841067946
boost_tree,1992,1998,Igushik,2_3,9186.65914115653,0
rand_forest,1993,1999,Igushik,2_3,4861.50558390441,33419.899186220915
boost_tree,1993,1999,Igushik,2_3,4861.50558390441,38466.14599227905
rand_forest,1994,2000,Igushik,2_3,16920.4750836216,28821.414578670625
boost_tree,1994,2000,Igushik,2_3,16920.4750836216,4604.404270648956
rand_forest,1995,2001,Igushik,2_3,8446.29844349383,30655.683197286035
boost_tree,1995,2001,Igushik,2_3,8446.29844349383,17307.814359664917
rand_forest,1996,2002,Igushik,2_3,5343.9703450639,79920.98676330876
boost_tree,1996,2002,Igushik,2_3,5343.9703450639,37998.49987030029
rand_forest,1997,2003,Igushik,2_3,33171.4824104477,27394.962351413673
boost_tree,1997,2003,Igushik,2_3,33171.4824104477,0
rand_forest,1998,2004,Igushik,2_3,7520.51287614494,17859.428962596772
boost_tree,1998,2004,Igushik,2_3,7520.51287614494,3251.0018348693848
rand_forest,1999,2005,Igushik,2_3,96336.3790393421,40170.22291251893
boost_tree,1999,2005,Igushik,2_3,96336.3790393421,5848.9930629730225
rand_forest,2000,2006,Igushik,2_3,38168.1560257532,29465.0884594208
boost_tree,2000,2006,Igushik,2_3,38168.1560257532,0
rand_forest,2001,2007,Igushik,2_3,4360.48612137021,43896.04024782061
boost_tree,2001,2007,Igushik,2_3,4360.48612137021,46186.66648864746
rand_forest,2002,2008,Igushik,2_3,11807.92863409,20828.955696949233
boost_tree,2002,2008,Igushik,2_3,11807.92863409,0
rand_forest,2003,2009,Igushik,2_3,38927.2861344,16543.732004752805
boost_tree,2003,2009,Igushik,2_3,38927.2861344,6047.911643981934
rand_forest,2004,2010,Igushik,2_3,18650.0163059104,31010.597921828055
boost_tree,2004,2010,Igushik,2_3,18650.0163059104,26595.335006713867
