model,brood_year,return_year,system,age_group,observed_returns,predicted_returns
boost_tree,1986,1991,Wood,1_3,2760.1080628574796,1025.768518447876
rand_forest,1987,1992,Wood,1_3,991.109369232489,1544.063016971181
boost_tree,1987,1992,Wood,1_3,991.109369232489,1336.1969590187073
rand_forest,1988,1993,Wood,1_3,1935.32326109797,1481.348563170487
boost_tree,1988,1993,Wood,1_3,1935.32326109797,1474.5137095451355
rand_forest,1989,1994,Wood,1_3,2443.44652830819,1681.0511484645613
boost_tree,1989,1994,Wood,1_3,2443.44652830819,2116.956412792206
rand_forest,1990,1995,Wood,1_3,1824.00900482649,1544.1311372940363
boost_tree,1990,1995,Wood,1_3,1824.00900482649,1390.4783129692078
rand_forest,1991,1996,Wood,1_3,3167.63324941956,1981.2815241791698
boost_tree,1991,1996,Wood,1_3,3167.63324941956,2265.2801871299744
rand_forest,1992,1997,Wood,1_3,1931.60899752227,1525.0885881464799
boost_tree,1992,1997,Wood,1_3,1931.60899752227,1262.739896774292
rand_forest,1993,1998,Wood,1_3,1233.24143524435,1724.7611674099455
boost_tree,1993,1998,Wood,1_3,1233.24143524435,1348.1855392456055
rand_forest,1994,1999,Wood,1_3,2383.37395964543,2237.018909133409
boost_tree,1994,1999,Wood,1_3,2383.37395964543,2370.028495788574
rand_forest,1995,2000,Wood,1_3,3217.0870279288697,2380.160138237006
boost_tree,1995,2000,Wood,1_3,3217.0870279288697,2626.691460609436
rand_forest,1996,2001,Wood,1_3,4383.74544721192,1655.927059812773
boost_tree,1996,2001,Wood,1_3,4383.74544721192,1548.8150715827942
rand_forest,1997,2002,Wood,1_3,584.427046511976,1450.8582072427173
boost_tree,1997,2002,Wood,1_3,584.427046511976,1236.8518114089966
rand_forest,1998,2003,Wood,1_3,3535.6823544722606,2201.454596014906
boost_tree,1998,2003,Wood,1_3,3535.6823544722606,2306.021749973297
rand_forest,1999,2004,Wood,1_3,2609.4754126986295,1930.527852223091
boost_tree,1999,2004,Wood,1_3,2609.4754126986295,1932.0523738861084
rand_forest,2000,2005,Wood,1_3,3230.09422067033,2810.43886835251
boost_tree,2000,2005,Wood,1_3,3230.09422067033,3384.055197238922
rand_forest,2001,2006,Wood,1_3,5495.80117948832,2448.230032311947
