33743
1982	321	0	191	42	20	97
1982	321	0	192	42	20	108
1982	321	0	193	42	20	43
1982	321	0	194	42	20	35
1982	321	0	195	42	20	39
1982	321	0	196	42	20	27
1982	321	0	197	42	20	13
1982	321	0	198	42	20	14
1982	321	0	199	42	20	7
1982	321	0	200	42	20	4
1982	321	0	201	42	20	7
1982	321	0	202	42	20	2
1982	321	0	203	42	20	2
1982	321	0	204	42	20	1
1982	321	0	205	42	20	1
1982	321	0	206	42	20	10
1983	321	0	168	42	20	1
1983	321	0	169	42	20	1
1983	321	0	171	42	20	4
1983	321	0	172	42	20	10
1983	321	0	173	42	20	26
1983	321	0	174	42	20	4
1983	321	0	178	42	20	67
1983	321	0	179	42	20	1
1983	321	0	180	42	20	66
1983	321	0	181	42	20	166
1983	321	0	182	42	20	138
1983	321	0	184	42	20	118
1983	321	0	185	42	20	248
1983	321	0	186	42	20	160
1983	321	0	188	42	20	28
1983	321	0	189	42	20	420
1983	321	0	190	42	20	93
1983	321	0	191	42	20	424
1983	321	0	192	42	20	370
1983	321	0	193	42	20	394
1983	321	0	194	42	20	171
1983	321	0	195	42	20	81
1983	321	0	196	42	20	51
1983	321	0	197	42	20	65
1983	321	0	198	42	20	79
1983	321	0	199	42	20	45
1983	321	0	200	42	20	41
1983	321	0	201	42	20	24
1983	321	0	202	42	20	16
1983	321	0	203	42	20	11
1983	321	0	204	42	20	2
1983	321	0	206	42	20	24
1984	321	0	169	42	20	1
1984	321	0	170	42	20	1
1984	321	0	171	42	20	2
1984	321	0	172	42	20	8
1984	321	0	173	42	20	12
1984	321	0	174	42	20	14
1984	321	0	175	42	20	8
1984	321	0	178	42	20	53
1984	321	0	179	42	20	53
1984	321	0	181	42	20	61
1984	321	0	182	42	20	60
1984	321	0	185	42	20	115
1984	321	0	186	42	20	114
1984	321	0	187	42	20	105
1984	321	0	188	42	20	104
1984	321	0	189	42	20	203
1984	321	0	191	42	20	253
1984	321	0	193	42	20	91
1984	321	0	194	42	20	81
1984	321	0	195	42	20	164
1984	321	0	196	42	20	387
1984	321	0	197	42	20	319
1984	321	0	198	42	20	129
1984	321	0	199	42	20	117
1984	321	0	200	42	20	78
1984	321	0	201	42	20	47
1984	321	0	202	42	20	30
1984	321	0	203	42	20	18
1984	321	0	204	42	20	7
1984	321	0	205	42	20	4
1984	321	0	206	42	20	4
1984	321	0	207	42	20	15
1985	321	0	168	42	20	1
1985	321	0	169	42	20	3
1985	321	0	170	42	20	8
1985	321	0	171	42	20	4
1985	321	0	172	42	20	19
1985	321	0	173	42	20	16
1985	321	0	178	42	20	95
1985	321	0	180	42	20	255
1985	321	0	181	42	20	425
1985	321	0	183	42	20	262
1985	321	0	184	42	20	657
1985	321	0	186	42	20	279
1985	321	0	187	42	20	550
1985	321	0	188	42	20	698
1985	321	0	189	42	20	380
1985	321	0	190	42	20	287
1985	321	0	191	42	20	256
1985	321	0	192	42	20	734
1985	321	0	193	42	20	52
1985	321	0	194	42	20	351
1985	321	0	195	42	20	156
1985	321	0	196	42	20	6
1985	321	0	197	42	20	196
1985	321	0	198	42	20	155
1985	321	0	199	42	20	164
1985	321	0	200	42	20	101
1985	321	0	201	42	20	36
1985	321	0	203	42	20	81
1985	321	0	204	42	20	86
1985	321	0	205	42	20	68
1985	321	0	206	42	20	88
1986	321	0	168	42	20	20
1986	321	0	169	42	20	11
1986	321	0	170	42	20	10
1986	321	0	171	42	20	18
1986	321	0	172	42	20	24
1986	321	0	184	42	20	793
1986	321	0	185	42	20	65
1986	321	0	186	42	20	502
1986	321	0	187	42	20	25
1986	321	0	188	42	20	566
1986	321	0	189	42	20	10
1986	321	0	190	42	20	708
1986	321	0	192	42	20	698
1986	321	0	193	42	20	33
1986	321	0	194	42	20	668
1986	321	0	195	42	20	150
1986	321	0	196	42	20	233
1986	321	0	197	42	20	205
1986	321	0	198	42	20	90
1986	321	0	199	42	20	61
1986	321	0	200	42	20	17
1986	321	0	202	42	20	22
1986	321	0	203	42	20	21
1986	321	0	204	42	20	15
1986	321	0	205	42	20	5
1986	321	0	206	42	20	33
1987	321	0	168	42	20	16
1987	321	0	169	42	20	8
1987	321	0	170	42	20	9
1987	321	0	171	42	20	11
1987	321	0	173	42	20	6
1987	321	0	174	42	20	12
1987	321	0	183	42	20	244
1987	321	0	185	42	20	319
1987	321	0	190	42	20	349
1987	321	0	191	42	20	201
1987	321	0	194	42	20	334
1987	321	0	197	42	20	77
1987	321	0	198	42	20	173
1987	321	0	199	42	20	54
1987	321	0	201	42	20	130
1987	321	0	202	42	20	62
1987	321	0	203	42	20	40
1987	321	0	204	42	20	24
1987	321	0	205	42	20	20
1987	321	0	206	42	20	30
1988	321	0	169	42	20	5
1988	321	0	172	42	20	6
1988	321	0	173	42	20	17
1988	321	0	174	42	20	23
1988	321	0	175	42	20	14
